filename,rate_hz,shape,timestamp
present_00061.npy,205.61,"(50, 64)",1788670463.0775025
present_00062.npy,207.65,"(50, 64)",1788670463.3115947
present_00063.npy,211.28,"(50, 64)",1788670463.5487435
present_00064.npy,217.11,"(50, 64)",1788670463.7821512
present_00065.npy,204.22,"(50, 64)",1788670464.0183017
present_00066.npy,225.56,"(50, 64)",1788670464.2464433
present_00067.npy,210.41,"(50, 64)",1788670464.479322
present_00068.npy,208.94,"(50, 64)",1788670464.7118986
present_00069.npy,207.08,"(50, 64)",1788670464.9538035
present_00070.npy,209.17,"(50, 64)",1788670465.1883197
present_00071.npy,213.74,"(50, 64)",1788670465.4233143
present_00072.npy,211.95,"(50, 64)",1788670465.6560183
present_00073.npy,215.52,"(50, 64)",1788670465.8932974
present_00074.npy,197.68,"(50, 64)",1788670466.1394873
present_00075.npy,218.26,"(50, 64)",1788670466.3765228
present_00076.npy,192.98,"(50, 64)",1788670466.6243706
present_00077.npy,202.37,"(50, 64)",1788670466.8739054
present_00078.npy,204.00,"(50, 64)",1788670467.120723
present_00079.npy,213.15,"(50, 64)",1788670467.3689034
present_00080.npy,182.74,"(50, 64)",1788670467.63968
present_00081.npy,172.92,"(50, 64)",1788670467.9150913
present_00082.npy,177.55,"(50, 64)",1788670468.2116385
present_00083.npy,171.40,"(50, 64)",1788670468.4920433
present_00084.npy,202.53,"(50, 64)",1788670468.7429504
present_00085.npy,189.47,"(50, 64)",1788670469.0008903
present_00086.npy,197.44,"(50, 64)",1788670469.2532423
present_00087.npy,194.53,"(50, 64)",1788670469.50448
present_00088.npy,199.61,"(50, 64)",1788670469.75244
present_00089.npy,205.49,"(50, 64)",1788670470.000108
present_00090.npy,208.96,"(50, 64)",1788670470.2441952
present_00091.npy,204.19,"(50, 64)",1788670470.4896011
present_00092.npy,205.02,"(50, 64)",1788670470.7605512
present_00093.npy,218.15,"(50, 64)",1788670471.0160978
present_00094.npy,206.35,"(50, 64)",1788670471.2693977
present_00095.npy,204.05,"(50, 64)",1788670471.5119603
present_00096.npy,206.66,"(50, 64)",1788670471.7582757
present_00097.npy,198.83,"(50, 64)",1788670472.0108774
present_00098.npy,194.57,"(50, 64)",1788670472.2534826
present_00099.npy,194.41,"(50, 64)",1788670472.5012686
present_00000.npy,156.32,"(50, 64)",1788703451.4634545
present_00001.npy,199.58,"(50, 64)",1788703451.7414389
present_00002.npy,166.64,"(50, 64)",1788703452.038712
present_00003.npy,146.29,"(50, 64)",1788703452.37076
present_00004.npy,147.13,"(50, 64)",1788703452.7029097
present_00005.npy,152.40,"(50, 64)",1788703453.0404606
present_00006.npy,144.40,"(50, 64)",1788703453.3746762
present_00007.npy,149.64,"(50, 64)",1788703453.7090988
present_00008.npy,154.51,"(50, 64)",1788703454.040111
present_00009.npy,164.17,"(50, 64)",1788703454.374017
present_00010.npy,151.94,"(50, 64)",1788703454.7097154
present_00011.npy,155.35,"(50, 64)",1788703455.038772
present_00012.npy,161.74,"(50, 64)",1788703455.3722956
present_00013.npy,146.96,"(50, 64)",1788703455.702618
present_00014.npy,156.44,"(50, 64)",1788703456.0387604
present_00015.npy,153.69,"(50, 64)",1788703456.3702497
present_00016.npy,177.80,"(50, 64)",1788703456.6621459
present_00017.npy,210.32,"(50, 64)",1788703456.945819
present_00018.npy,173.82,"(50, 64)",1788703457.229518
present_00019.npy,162.24,"(50, 64)",1788703457.5438452
present_00020.npy,153.89,"(50, 64)",1788703457.8810294
present_00021.npy,171.29,"(50, 64)",1788703458.1772025
present_00022.npy,165.87,"(50, 64)",1788703458.4902184
present_00023.npy,155.37,"(50, 64)",1788703458.8235974
present_00024.npy,142.49,"(50, 64)",1788703459.1608815
present_00025.npy,166.35,"(50, 64)",1788703459.4719627
present_00026.npy,170.34,"(50, 64)",1788703459.7675874
present_00027.npy,163.35,"(50, 64)",1788703460.0662258
present_00028.npy,160.78,"(50, 64)",1788703460.3699634
present_00029.npy,139.52,"(50, 64)",1788703460.7334833
present_00030.npy,164.76,"(50, 64)",1788703461.0493078
present_00031.npy,174.84,"(50, 64)",1788703461.3396335
present_00032.npy,160.25,"(50, 64)",1788703461.651971
present_00033.npy,166.66,"(50, 64)",1788703461.9515467
present_00034.npy,208.00,"(50, 64)",1788703462.2420645
present_00035.npy,167.84,"(50, 64)",1788703462.5331151
present_00036.npy,175.36,"(50, 64)",1788703462.8168924
present_00037.npy,173.10,"(50, 64)",1788703463.107977
present_00038.npy,169.83,"(50, 64)",1788703463.3998728
present_00039.npy,176.53,"(50, 64)",1788703463.6792595
present_00040.npy,178.96,"(50, 64)",1788703463.9660742
present_00041.npy,171.18,"(50, 64)",1788703464.2527847
present_00042.npy,169.33,"(50, 64)",1788703464.5475044
present_00043.npy,181.11,"(50, 64)",1788703464.8279266
present_00044.npy,165.68,"(50, 64)",1788703465.1164262
present_00045.npy,172.61,"(50, 64)",1788703465.4058218
present_00046.npy,172.53,"(50, 64)",1788703465.696447
present_00047.npy,172.63,"(50, 64)",1788703465.9892397
present_00048.npy,161.10,"(50, 64)",1788703466.280194
present_00049.npy,158.37,"(50, 64)",1788703466.5752969
present_00050.npy,161.81,"(50, 64)",1788703466.875341
present_00051.npy,166.94,"(50, 64)",1788703467.1673791
present_00052.npy,187.50,"(50, 64)",1788703467.4487042
present_00053.npy,167.86,"(50, 64)",1788703467.7400663
present_00054.npy,172.50,"(50, 64)",1788703468.0320506
present_00055.npy,169.03,"(50, 64)",1788703468.3164263
present_00056.npy,160.78,"(50, 64)",1788703468.614282
present_00057.npy,163.79,"(50, 64)",1788703468.900343
present_00058.npy,181.81,"(50, 64)",1788703469.1912718
present_00059.npy,172.69,"(50, 64)",1788703469.4866946
present_00060.npy,154.19,"(50, 64)",1788703469.789224
present_00061.npy,158.81,"(50, 64)",1788703470.1012332
present_00062.npy,142.86,"(50, 64)",1788703470.4510622
present_00063.npy,139.95,"(50, 64)",1788703470.8209562
present_00064.npy,146.56,"(50, 64)",1788703471.1505408
present_00065.npy,147.89,"(50, 64)",1788703471.488899
present_00066.npy,142.45,"(50, 64)",1788703471.8239276
present_00067.npy,139.56,"(50, 64)",1788703472.1590405
present_00068.npy,144.97,"(50, 64)",1788703472.4935882
present_00069.npy,185.95,"(50, 64)",1788703472.831758
present_00070.npy,142.49,"(50, 64)",1788703473.164335
present_00071.npy,149.50,"(50, 64)",1788703473.500958
present_00072.npy,141.95,"(50, 64)",1788703473.8340209
present_00073.npy,152.82,"(50, 64)",1788703474.1692345
present_00074.npy,148.10,"(50, 64)",1788703474.5004652
present_00075.npy,158.48,"(50, 64)",1788703474.8386717
present_00076.npy,150.60,"(50, 64)",1788703475.1738026
present_00077.npy,144.44,"(50, 64)",1788703475.5080369
present_00078.npy,148.63,"(50, 64)",1788703475.8396108
present_00079.npy,146.25,"(50, 64)",1788703476.1730688
present_00080.npy,148.86,"(50, 64)",1788703476.5091581
present_00081.npy,145.66,"(50, 64)",1788703476.8469434
present_00082.npy,159.25,"(50, 64)",1788703477.1620955
present_00083.npy,176.96,"(50, 64)",1788703477.4485788
present_00084.npy,159.21,"(50, 64)",1788703477.7588344
present_00085.npy,160.07,"(50, 64)",1788703478.082642
present_00086.npy,198.20,"(50, 64)",1788703478.3455756
present_00087.npy,147.82,"(50, 64)",1788703478.6705868
present_00088.npy,166.27,"(50, 64)",1788703479.0183938
present_00089.npy,185.44,"(50, 64)",1788703479.3043685
present_00090.npy,152.31,"(50, 64)",1788703479.6390862
present_00091.npy,146.43,"(50, 64)",1788703479.9701471
present_00092.npy,156.88,"(50, 64)",1788703480.303052
present_00093.npy,143.63,"(50, 64)",1788703480.6401384
present_00094.npy,147.94,"(50, 64)",1788703481.0159774
present_00095.npy,166.32,"(50, 64)",1788703481.311803
present_00096.npy,168.98,"(50, 64)",1788703481.6090121
present_00097.npy,172.93,"(50, 64)",1788703481.900644
present_00098.npy,173.15,"(50, 64)",1788703482.2186892
present_00099.npy,187.26,"(50, 64)",1788703482.4905112
