filename,rate_hz,mean,std,nonzero,elapsed_sec
present_00078.npy,181.8346,20.009405,16.114452,2595,0.277
present_00079.npy,177.9671,18.480568,15.290862,2584,0.277
present_00080.npy,186.3762,21.628822,17.690487,2587,0.306
present_00081.npy,185.7391,22.388716,17.554817,2596,0.276
present_00082.npy,186.9518,16.880976,11.815873,2600,0.271
present_00083.npy,175.4822,18.065969,14.111102,2590,0.279
present_00084.npy,207.2998,19.115517,15.197094,2581,0.245
present_00085.npy,189.9083,20.871387,16.759613,2584,0.277
present_00086.npy,185.2538,16.943874,13.396307,2594,0.269
present_00087.npy,186.3818,18.482395,14.753964,2597,0.277
present_00088.npy,187.0335,21.273989,16.883957,2592,0.273
present_00089.npy,179.6548,20.607502,16.457026,2594,0.278
present_00090.npy,174.7945,23.484570,17.985790,2589,0.289
present_00091.npy,173.0642,18.687466,15.021605,2591,0.282
present_00092.npy,176.7723,19.781744,15.912834,2588,0.275
present_00093.npy,182.0313,18.674858,15.194087,2591,0.280
present_00094.npy,177.3250,17.880592,14.211802,2596,0.280
present_00095.npy,186.3141,17.496256,13.955054,2599,0.272
present_00096.npy,182.8804,17.646200,14.150047,2599,0.275
present_00097.npy,173.7947,17.654503,14.252919,2591,0.274
present_00098.npy,192.0983,17.451424,14.138831,2590,0.267
present_00099.npy,181.3152,17.354187,14.162881,2583,0.275
present_00100.npy,153.1695,17.597435,14.470356,2584,1.236
present_00101.npy,127.7100,18.265186,15.252904,2598,0.410
present_00102.npy,185.7932,19.561193,15.775088,2597,0.267
