filename,rate_hz,mean,std,nonzero,elapsed_sec
empty_00046.npy,174.3814,18.197765,11.786142,2598,0.284
empty_00047.npy,180.2061,17.427698,11.486243,2597,0.273
empty_00048.npy,183.8725,16.998146,11.245744,2598,0.274
empty_00049.npy,181.1347,16.557236,10.923019,2600,0.276
empty_00050.npy,173.2125,20.033875,12.714943,2600,0.278
empty_00051.npy,184.4652,23.587158,15.029774,2600,0.280
empty_00052.npy,169.1949,19.772923,13.266240,2600,0.283
empty_00053.npy,195.4625,16.131952,10.424376,2600,0.255
empty_00054.npy,179.5376,17.279264,12.101467,2599,1.169
empty_00055.npy,176.5037,17.391899,10.722726,2600,0.280
empty_00056.npy,174.1960,17.532568,10.888309,2600,0.277
empty_00057.npy,178.2264,17.097010,10.812207,2600,0.289
empty_00058.npy,176.1269,17.955112,11.303964,2600,0.283
empty_00059.npy,178.9806,17.705816,11.193093,2600,0.280
empty_00060.npy,166.8704,17.695625,11.219215,2600,0.294
empty_00061.npy,189.4414,15.609258,10.793102,2597,1.161
empty_00062.npy,185.2266,20.371363,13.348927,2600,0.298
empty_00063.npy,177.8567,19.675137,12.510206,2600,0.284
empty_00064.npy,185.9165,19.915710,12.513896,2600,0.266
empty_00065.npy,178.4910,20.201097,12.874249,2600,0.268
empty_00066.npy,179.2500,18.285940,11.927661,2600,0.278
empty_00067.npy,176.6383,17.336647,11.611420,2595,0.275
empty_00068.npy,175.0042,20.031380,14.372142,2589,0.272
empty_00069.npy,171.7348,23.271772,15.880291,2595,0.285
empty_00070.npy,171.8445,23.337988,15.787087,2600,0.277
empty_00071.npy,174.4649,22.454226,15.272969,2598,0.282
empty_00072.npy,174.8351,21.262270,14.770461,2597,0.281
empty_00073.npy,175.8728,21.611217,14.680502,2598,0.284
empty_00074.npy,181.0239,21.178423,14.666857,2596,1.188
empty_00075.npy,116.4195,21.237843,14.278666,2597,0.408
empty_00076.npy,152.2267,21.883486,14.332142,2600,0.336
empty_00077.npy,177.2499,23.582109,15.095428,2600,0.280
empty_00078.npy,182.5119,22.305702,14.430089,2599,0.299
empty_00079.npy,180.5582,19.502695,12.729403,2600,0.274
empty_00080.npy,176.5164,19.359898,12.653473,2600,0.277
empty_00081.npy,184.5894,17.428387,11.911015,2599,0.283
empty_00082.npy,184.8242,18.353531,11.971534,2600,0.282
empty_00083.npy,177.2468,17.704048,11.330386,2600,0.284
empty_00084.npy,182.6688,16.529564,10.969766,2599,3.165
empty_00085.npy,180.4100,18.370764,12.393888,2598,0.273
empty_00086.npy,174.8613,17.010809,11.352348,2598,0.278
empty_00087.npy,171.0776,16.458485,10.575171,2597,0.281
empty_00088.npy,178.1229,16.694962,11.043456,2600,0.275
empty_00089.npy,172.6678,21.341875,13.492673,2600,0.283
empty_00090.npy,178.3941,18.002600,12.477973,2600,0.276
empty_00091.npy,185.9652,18.856794,13.089069,2594,0.277
empty_00092.npy,183.9605,16.677132,11.144444,2597,0.279
empty_00093.npy,178.8603,20.067110,13.310342,2600,0.320
empty_00094.npy,187.3157,20.080822,13.178745,2598,0.275
empty_00095.npy,185.5332,18.538275,12.209702,2598,0.274
empty_00096.npy,177.8306,18.367901,11.844614,2600,0.281
empty_00097.npy,190.3982,18.112368,11.753200,2600,0.254
empty_00098.npy,180.7628,18.037256,11.743000,2600,0.271
empty_00099.npy,174.4560,17.829206,11.605131,2598,0.281
empty_00100.npy,112.1505,8.831686,6.720427,2526,0.435
empty_00101.npy,224.4099,10.071299,7.059781,2598,0.219
empty_00102.npy,214.8450,8.746671,6.577908,2553,0.237
empty_00103.npy,222.3026,7.760357,4.973271,2593,0.245
empty_00104.npy,216.0222,9.487228,6.446268,2586,0.248
empty_00105.npy,215.9620,9.935525,6.872729,2590,0.246
empty_00106.npy,218.7773,10.046833,6.892900,2590,0.233
empty_00107.npy,184.4770,10.262671,7.011471,2597,0.263
empty_00108.npy,216.5953,9.941334,6.873582,2594,0.248
empty_00109.npy,214.1083,9.772000,6.772293,2588,0.247
empty_00110.npy,212.8318,9.544511,6.736570,2591,0.246
empty_00111.npy,210.1578,9.799292,6.783237,2589,0.273
empty_00112.npy,226.0099,9.968422,6.897686,2584,0.210
empty_00113.npy,213.4549,10.004024,6.894686,2589,0.248
empty_00114.npy,218.0989,9.891689,6.842979,2590,0.243
empty_00115.npy,214.5791,9.710680,6.730821,2586,0.254
empty_00116.npy,203.7855,9.856611,6.813637,2592,0.251
empty_00117.npy,217.2850,9.889441,6.818029,2593,0.247
empty_00118.npy,210.2120,9.611658,6.649045,2589,0.247
empty_00119.npy,213.3026,9.135831,6.501516,2591,0.626
empty_00120.npy,111.2450,7.470176,5.229326,2585,3.322
empty_00121.npy,214.3085,10.627039,8.354236,2566,0.253
empty_00122.npy,186.2521,12.295464,9.073329,2593,0.266
empty_00123.npy,215.0358,8.383095,5.900845,2589,0.250
empty_00124.npy,213.9111,10.055730,7.658621,2545,0.254
empty_00125.npy,210.9385,10.069989,7.727872,2552,0.253
empty_00126.npy,218.4806,8.724065,6.345452,2596,0.242
empty_00127.npy,207.7710,8.948286,6.181327,2600,0.253
empty_00128.npy,217.8712,9.241863,6.280214,2600,0.237
empty_00129.npy,186.1155,9.290478,6.308019,2600,0.259
empty_00130.npy,186.9712,9.212197,6.311827,2600,0.264
empty_00131.npy,192.5888,9.119122,6.201744,2600,0.256
empty_00132.npy,212.9793,8.813276,6.046582,2600,0.256
empty_00133.npy,223.7354,8.483594,5.967846,2600,0.249
empty_00134.npy,214.0066,8.501531,5.971095,2600,0.248
empty_00135.npy,215.4787,8.464489,6.015936,2600,0.242
empty_00136.npy,221.9577,8.247891,5.913578,2600,0.233
empty_00137.npy,206.9659,8.202540,5.941398,2600,0.251
empty_00138.npy,199.5709,8.242547,5.887177,2600,0.254
empty_00139.npy,216.3876,8.130855,5.739841,2600,0.240
empty_00140.npy,219.4520,8.110581,5.724430,2600,0.227
empty_00141.npy,218.6346,7.644625,5.529920,2600,0.241
empty_00142.npy,220.8593,7.165494,5.343812,2600,0.242
empty_00143.npy,224.1483,7.007461,5.249898,2600,0.249
empty_00144.npy,213.1104,7.002412,5.255680,2600,0.244
empty_00145.npy,222.4885,6.969205,5.248380,2587,0.241
empty_00146.npy,223.7998,7.614740,5.674238,2559,0.234
empty_00147.npy,187.8010,10.087433,7.624875,2566,0.271
empty_00148.npy,209.1778,9.000796,6.862151,2581,0.257
empty_00149.npy,203.7546,11.227770,8.418877,2574,0.257
empty_00150.npy,216.3587,9.776976,7.649354,2551,0.239
empty_00151.npy,215.9576,7.296661,5.329311,2596,0.242
empty_00152.npy,215.6720,7.728225,5.882508,2557,0.245
empty_00153.npy,191.7683,11.217151,8.508318,2578,0.269
empty_00154.npy,218.0181,8.559561,6.529466,2558,0.244
empty_00155.npy,213.2360,9.029578,6.960120,2572,0.247
empty_00156.npy,213.3190,9.168944,6.617980,2600,0.250
empty_00157.npy,188.9288,9.568020,6.868443,2593,0.273
empty_00158.npy,216.9542,9.203396,6.497379,2600,0.242
empty_00159.npy,195.8559,9.928396,6.886905,2598,0.260
empty_00160.npy,209.1063,10.616047,7.392066,2599,0.237
empty_00161.npy,208.5254,9.813822,7.019670,2600,0.256
empty_00162.npy,208.6689,9.006455,6.485827,2600,0.251
empty_00163.npy,216.5931,7.487499,5.624988,2590,0.246
empty_00164.npy,212.7436,6.908412,5.201060,2584,0.244
empty_00165.npy,207.9661,7.584951,5.663625,2600,0.250
empty_00166.npy,220.2853,7.934470,5.854896,2599,0.245
empty_00167.npy,194.2866,8.729501,6.378985,2599,0.255
empty_00168.npy,215.9901,8.475619,6.111834,2600,0.244
empty_00169.npy,221.9637,8.237862,5.998370,2600,0.242
empty_00170.npy,217.7702,8.477401,6.162482,2599,0.239
empty_00171.npy,216.4554,8.742600,6.389596,2598,0.247
empty_00172.npy,213.0369,8.335361,6.059924,2599,0.239
empty_00173.npy,220.0308,8.159372,5.822796,2600,0.241
empty_00174.npy,221.7177,6.774725,5.015349,2599,0.246
empty_00175.npy,223.7469,7.136335,5.025831,2600,0.244
empty_00176.npy,220.2234,7.007991,4.937826,2600,0.238
empty_00177.npy,227.5186,7.164931,5.022607,2600,0.286
empty_00178.npy,219.9259,7.133644,5.120901,2600,0.232
empty_00179.npy,211.4761,7.896620,5.315950,2600,0.245
empty_00180.npy,224.6273,8.012328,5.544234,2600,0.234
empty_00181.npy,222.6521,8.181457,5.707426,2600,0.220
empty_00182.npy,217.6537,8.486180,6.174170,2600,0.242
empty_00183.npy,190.2450,8.476027,6.230728,2600,0.321
empty_00184.npy,215.1977,8.479498,6.237336,2600,0.250
empty_00185.npy,212.5294,8.734875,6.395709,2600,0.255
empty_00186.npy,211.3689,8.644156,6.200766,2600,0.244
empty_00187.npy,212.7905,7.656527,5.348022,2600,0.244
empty_00188.npy,220.8019,7.575205,5.101319,2600,0.239
empty_00189.npy,217.5584,7.365391,5.182611,2600,0.246
empty_00190.npy,218.5029,7.716836,5.236871,2600,0.238
empty_00191.npy,216.4974,7.660568,5.172531,2600,0.248
empty_00192.npy,222.2669,7.281420,5.034102,2600,0.258
empty_00193.npy,224.1467,7.002783,4.916754,2600,0.245
empty_00194.npy,210.1464,7.341310,5.009664,2600,0.244
empty_00195.npy,221.9985,7.608245,5.128954,2600,0.253
empty_00196.npy,214.3389,7.594584,5.040287,2600,0.248
empty_00197.npy,212.0298,7.672132,5.127586,2600,0.255
empty_00198.npy,206.7190,7.899357,5.281262,2600,0.256
empty_00199.npy,207.0343,7.781351,5.444516,2600,0.247
empty_00200.npy,190.3619,16.248255,9.762278,2600,0.281
empty_00201.npy,193.5062,16.056667,9.193340,2600,0.464
empty_00202.npy,167.6392,17.250050,9.688774,2600,0.735
empty_00203.npy,132.6670,16.391438,9.281929,2600,1.455
empty_00204.npy,111.8327,16.704609,9.597176,2600,0.440
empty_00205.npy,183.6505,16.171833,9.410961,2600,0.274
empty_00206.npy,186.9419,16.472191,9.583975,2600,0.271
empty_00207.npy,186.0326,16.596840,9.644989,2600,0.272
empty_00208.npy,181.2935,16.468315,9.552482,2600,0.275
empty_00209.npy,165.8777,16.712534,9.669345,2600,0.287
empty_00210.npy,181.7450,16.234522,9.454677,2600,0.279
empty_00211.npy,178.8710,16.460543,9.615184,2600,0.276
empty_00212.npy,196.9769,16.308382,9.515601,2600,0.237
empty_00213.npy,178.3027,16.478863,9.583803,2600,3.307
empty_00214.npy,177.3396,16.765440,9.724953,2600,0.275
empty_00215.npy,187.1260,16.828142,9.761765,2600,0.270
empty_00216.npy,175.6939,17.206089,9.922146,2600,0.287
empty_00217.npy,180.5002,17.095152,9.865557,2600,0.268
empty_00218.npy,181.5401,15.951923,10.011192,2600,0.327
empty_00219.npy,183.4866,16.766802,9.712072,2600,0.278
empty_00220.npy,193.7404,15.289950,10.346192,2600,0.273
empty_00221.npy,182.5740,16.942669,9.784266,2600,0.284
empty_00222.npy,174.1850,16.855797,9.725784,2600,0.286
empty_00223.npy,174.1502,16.797888,9.946108,2600,0.288
empty_00224.npy,179.8525,17.080263,10.118404,2600,0.275
empty_00225.npy,168.9838,17.156584,9.913550,2600,0.344
empty_00226.npy,186.5836,16.579340,9.597358,2600,0.444
empty_00227.npy,119.6817,15.919787,9.238426,2600,0.546
empty_00228.npy,175.0096,16.483711,9.496222,2600,0.275
empty_00229.npy,168.2992,17.362114,9.987341,2600,0.300
empty_00230.npy,175.7747,17.384140,9.995458,2600,0.287
empty_00231.npy,183.1733,15.338412,10.524866,2600,0.266
empty_00232.npy,185.8655,17.472387,9.921553,2600,0.283
empty_00233.npy,175.7695,16.452934,10.248460,2600,0.278
empty_00234.npy,185.7671,17.803322,10.095553,2600,0.281
empty_00235.npy,174.3848,18.072067,10.239710,2600,0.279
empty_00236.npy,181.0001,17.796232,10.092232,2600,0.273
empty_00237.npy,179.9979,17.522270,9.937604,2600,0.281
empty_00238.npy,182.7921,17.628551,9.932937,2600,0.279
empty_00239.npy,183.1087,17.617161,9.821263,2600,0.282
empty_00240.npy,185.7755,17.523615,9.717177,2600,0.279
empty_00241.npy,170.3772,17.400383,9.649035,2600,0.281
empty_00242.npy,180.0542,16.985388,10.038895,2600,0.273
empty_00243.npy,174.8747,17.426661,9.976908,2600,0.280
empty_00244.npy,181.0401,17.509058,9.763059,2600,0.276
empty_00245.npy,175.9497,17.732126,9.891829,2600,0.278
empty_00246.npy,189.8273,17.432114,9.760276,2600,0.252
empty_00247.npy,175.8773,17.626038,9.862476,2600,0.299
empty_00248.npy,169.9402,17.529421,9.838877,2600,0.282
empty_00249.npy,183.0949,17.736704,9.940191,2600,0.279
empty_00250.npy,178.7661,17.788857,9.952622,2600,0.282
empty_00251.npy,182.2250,17.865715,9.995685,2600,0.277
empty_00252.npy,176.1508,18.246677,10.140346,2600,0.285
empty_00253.npy,177.8267,18.333982,10.189612,2600,0.280
empty_00254.npy,174.5977,17.710903,9.888193,2600,0.281
empty_00255.npy,172.1575,17.315552,9.704932,2600,0.292
empty_00256.npy,133.1673,15.411491,9.343765,2582,0.693
empty_00257.npy,177.3993,16.558033,9.333007,2600,0.315
empty_00258.npy,180.3748,17.222937,9.587174,2600,0.272
empty_00259.npy,185.0350,17.751951,9.888604,2600,0.274
empty_00260.npy,178.2576,17.844803,9.928049,2600,0.282
empty_00261.npy,179.1063,17.835808,9.948690,2600,0.276
empty_00262.npy,185.9493,17.420927,9.862115,2600,0.269
empty_00263.npy,184.6515,17.457239,9.935408,2600,0.265
empty_00264.npy,179.8121,16.311543,9.984242,2600,0.272
empty_00265.npy,181.9755,17.535336,9.856780,2600,0.289
empty_00266.npy,176.6216,17.888855,10.053068,2600,0.282
empty_00267.npy,175.2942,17.927464,10.036719,2600,0.281
empty_00268.npy,176.4192,17.875521,9.942484,2600,0.276
empty_00269.npy,176.2553,17.564220,9.788388,2600,0.286
empty_00270.npy,176.1660,16.988964,9.558592,2600,0.358
empty_00271.npy,171.7518,16.234459,9.333700,2600,0.461
empty_00272.npy,177.4801,16.426851,9.453098,2600,0.308
empty_00273.npy,180.0751,16.536551,9.520159,2600,0.305
empty_00274.npy,183.5615,16.747969,9.626279,2600,0.275
empty_00275.npy,178.7617,16.835804,9.704288,2600,0.285
empty_00276.npy,175.2242,16.466379,9.491455,2600,0.277
empty_00277.npy,179.1677,16.379610,9.499470,2600,0.276
empty_00278.npy,180.5413,16.178507,9.402474,2600,0.275
empty_00279.npy,178.6110,15.665298,9.794181,2600,0.273
empty_00280.npy,176.1947,16.144260,9.381718,2600,0.495
empty_00281.npy,161.1535,13.854076,9.144564,2600,1.706
empty_00282.npy,172.1883,15.813035,9.129288,2600,0.292
empty_00283.npy,177.2938,15.238953,9.376782,2600,0.279
empty_00284.npy,183.6334,16.599916,9.266265,2600,0.276
empty_00285.npy,179.2851,17.233862,9.563848,2600,0.278
empty_00286.npy,177.0987,17.829964,9.949585,2600,0.283
empty_00287.npy,175.0336,18.526876,10.376937,2600,0.297
empty_00288.npy,169.4596,17.915546,10.074384,2600,0.399
empty_00289.npy,161.0304,17.378225,9.782866,2600,0.450
empty_00290.npy,170.1737,18.194944,10.274584,2600,0.283
empty_00291.npy,191.2406,18.276274,10.274302,2600,0.255
empty_00292.npy,187.2606,17.737831,10.052715,2600,0.273
empty_00293.npy,183.5865,16.732058,9.688368,2600,0.274
empty_00294.npy,170.4298,15.806652,9.135340,2600,0.282
empty_00295.npy,186.5375,15.382076,9.648243,2600,0.269
empty_00296.npy,168.8539,16.474920,9.508345,2600,1.248
empty_00297.npy,176.3058,16.057076,9.202940,2600,0.290
empty_00298.npy,182.4347,15.257639,9.304504,2600,0.386
empty_00299.npy,176.3458,15.952907,9.160178,2600,0.287
