filename,rate_hz,shape,timestamp
empty_00065.npy,161.05,"(50, 64)",1788704029.9735801
empty_00066.npy,162.88,"(50, 64)",1788704030.291659
empty_00067.npy,162.37,"(50, 64)",1788704030.6000252
empty_00068.npy,164.72,"(50, 64)",1788704030.91916
empty_00069.npy,155.29,"(50, 64)",1788704031.2323358
empty_00070.npy,155.79,"(50, 64)",1788704031.5484662
empty_00071.npy,159.82,"(50, 64)",1788704031.86399
empty_00072.npy,159.06,"(50, 64)",1788704032.1754622
empty_00073.npy,153.37,"(50, 64)",1788704032.4894338
empty_00074.npy,159.01,"(50, 64)",1788704032.803868
empty_00075.npy,161.99,"(50, 64)",1788704033.1090314
empty_00076.npy,165.36,"(50, 64)",1788704033.4204779
empty_00077.npy,147.96,"(50, 64)",1788704033.7815745
empty_00078.npy,157.98,"(50, 64)",1788704034.1010752
empty_00079.npy,155.90,"(50, 64)",1788704034.4202738
empty_00080.npy,157.25,"(50, 64)",1788704034.7317147
empty_00081.npy,153.63,"(50, 64)",1788704035.0447361
empty_00082.npy,171.09,"(50, 64)",1788704035.3556037
empty_00083.npy,156.18,"(50, 64)",1788704035.6769364
empty_00084.npy,170.28,"(50, 64)",1788704036.2541318
empty_00085.npy,162.15,"(50, 64)",1788704036.5609093
empty_00086.npy,157.65,"(50, 64)",1788704036.8829575
empty_00087.npy,164.87,"(50, 64)",1788704037.1993787
empty_00088.npy,166.52,"(50, 64)",1788704037.511237
empty_00089.npy,165.48,"(50, 64)",1788704037.8236163
empty_00090.npy,161.75,"(50, 64)",1788704038.139398
empty_00091.npy,160.15,"(50, 64)",1788704038.4520123
empty_00092.npy,168.28,"(50, 64)",1788704038.7627206
empty_00093.npy,165.81,"(50, 64)",1788704039.0712883
empty_00094.npy,162.48,"(50, 64)",1788704039.3796031
empty_00095.npy,165.24,"(50, 64)",1788704039.6927109
empty_00096.npy,158.24,"(50, 64)",1788704040.003453
empty_00097.npy,163.16,"(50, 64)",1788704040.318255
empty_00098.npy,161.60,"(50, 64)",1788704040.629119
empty_00099.npy,154.35,"(50, 64)",1788704040.9441438
