filename,rate_hz,mean,std,nonzero,elapsed_sec
empty_00033.npy,187.2849,11.324651,6.705347,2600,0.261
empty_00034.npy,178.0664,11.407671,6.614902,2600,0.280
empty_00035.npy,182.3908,12.109264,6.847249,2600,0.270
empty_00036.npy,194.5688,10.864079,5.892440,2600,0.255
empty_00037.npy,180.2484,11.736519,6.582012,2600,0.273
empty_00038.npy,173.8291,12.169581,7.059393,2600,0.283
empty_00039.npy,192.9106,10.938872,7.213907,2595,0.267
empty_00040.npy,179.2513,11.538767,6.375515,2600,0.271
empty_00041.npy,187.8611,10.271916,6.201303,2557,0.266
empty_00042.npy,209.1987,10.752852,5.930159,2600,0.251
empty_00043.npy,190.2450,10.792987,5.931763,2600,0.270
empty_00044.npy,192.1971,10.576965,5.849036,2600,0.253
empty_00045.npy,210.4376,9.994864,5.605735,2600,0.233
empty_00046.npy,199.9486,9.879886,5.551526,2600,0.274
empty_00047.npy,179.6784,10.223552,6.094485,2544,1.148
empty_00048.npy,203.3128,10.204743,6.110935,2572,1.156
empty_00049.npy,195.5789,11.339695,6.413006,2600,0.257
empty_00050.npy,197.1612,11.190312,6.252053,2600,0.261
empty_00051.npy,184.6728,11.663673,6.987822,2600,0.266
empty_00052.npy,193.5932,12.363822,7.456118,2600,0.266
empty_00053.npy,193.3119,10.934697,6.171626,2600,0.269
empty_00054.npy,181.7267,11.030034,6.450235,2600,0.271
empty_00055.npy,180.4885,11.741652,6.726917,2600,0.277
empty_00056.npy,200.4953,10.827533,6.205327,2600,0.253
empty_00057.npy,179.3880,13.230590,7.777107,2600,0.279
empty_00058.npy,177.2187,14.039509,8.458094,2600,0.267
empty_00059.npy,175.8343,13.990320,8.355427,2600,0.282
empty_00060.npy,172.0719,13.119096,7.667991,2600,0.280
empty_00061.npy,183.1527,13.185620,7.644936,2600,0.278
empty_00062.npy,174.0143,14.017813,8.364789,2600,0.279
empty_00063.npy,172.0517,13.961518,8.437419,2600,0.278
empty_00064.npy,174.3822,13.030940,7.837307,2600,0.275
empty_00065.npy,177.0796,12.748680,7.637339,2600,0.272
empty_00066.npy,184.6086,13.290627,7.953058,2600,0.274
empty_00067.npy,179.4355,13.763263,8.155333,2600,0.279
empty_00068.npy,177.9058,13.699299,7.977087,2600,0.275
empty_00069.npy,194.1780,13.105290,7.463733,2600,0.264
empty_00070.npy,179.8788,12.584805,7.122229,2600,0.269
empty_00071.npy,175.3821,12.656366,7.187152,2600,0.274
empty_00072.npy,174.6773,13.177361,7.540474,2600,0.275
empty_00073.npy,180.9549,13.405554,7.755474,2600,0.275
empty_00074.npy,179.0447,13.497293,7.813329,2600,0.280
empty_00075.npy,191.1316,13.510244,7.759763,2600,0.262
empty_00076.npy,182.2444,13.261949,7.630723,2600,0.272
empty_00077.npy,203.2049,13.203663,7.674563,2600,0.240
empty_00078.npy,181.9452,12.751997,7.479661,2600,0.286
empty_00079.npy,188.6280,11.388653,6.490654,2600,0.266
empty_00080.npy,184.5354,10.840189,6.450676,2600,0.265
empty_00081.npy,177.6845,11.619220,6.917685,2600,0.282
empty_00082.npy,176.2886,10.234791,6.019342,2600,0.278
empty_00083.npy,180.4895,12.072229,7.476549,2600,0.271
empty_00084.npy,170.1938,12.810206,7.828165,2600,1.207
empty_00085.npy,198.1417,11.425545,6.999112,2600,0.255
empty_00086.npy,177.3660,11.257661,6.790071,2600,0.274
empty_00087.npy,185.9673,11.508581,6.929040,2600,0.272
empty_00088.npy,181.3464,11.539158,6.740712,2600,0.268
empty_00089.npy,181.3057,11.630211,6.568848,2600,0.273
empty_00090.npy,178.8027,11.621367,6.578996,2600,0.271
empty_00091.npy,184.8575,11.561063,6.920142,2600,0.265
empty_00092.npy,191.8945,11.192017,6.641115,2600,0.292
empty_00093.npy,222.0717,11.682635,6.979754,2600,0.241
empty_00094.npy,186.2266,12.155340,7.395537,2600,0.271
empty_00095.npy,307.7617,11.823623,7.146464,2600,0.304
empty_00096.npy,200.1639,11.049878,6.730148,2570,0.275
empty_00097.npy,180.7750,11.564683,6.616646,2600,0.270
empty_00098.npy,194.7730,11.061171,6.100450,2600,0.265
empty_00099.npy,190.6706,10.981765,6.905381,2600,0.291
