filename,rate_hz,mean,std,nonzero,elapsed_sec
empty_00071.npy,188.5227,22.263287,15.768783,2582,0.238
empty_00072.npy,178.0105,22.269810,15.729750,2593,0.285
empty_00073.npy,177.5444,22.457701,15.859327,2590,0.280
empty_00074.npy,170.1321,22.368080,15.805037,2592,0.290
empty_00075.npy,171.2816,22.453337,15.832477,2597,0.291
empty_00076.npy,231.9375,22.187065,15.631321,2586,0.284
empty_00077.npy,176.0249,22.356251,15.731842,2592,0.290
empty_00078.npy,165.5538,21.804399,15.552231,2594,0.368
empty_00079.npy,182.0262,22.218037,15.691052,2592,0.273
empty_00080.npy,183.7086,22.156235,15.650211,2590,0.280
empty_00081.npy,172.0590,22.157393,15.561305,2594,0.287
empty_00082.npy,171.7851,22.078760,15.570564,2593,0.288
empty_00083.npy,181.9886,22.166031,15.672144,2594,0.284
empty_00084.npy,178.5904,22.195755,15.728311,2591,0.285
empty_00085.npy,171.6767,22.326704,15.791517,2587,0.290
empty_00086.npy,179.2750,21.476147,15.313183,2597,0.294
empty_00087.npy,180.4565,22.107824,15.604095,2593,0.278
empty_00088.npy,174.4418,22.198320,15.537532,2596,0.283
empty_00089.npy,186.7377,22.311028,15.667139,2592,0.244
empty_00090.npy,177.8993,22.323746,15.719276,2596,0.284
empty_00091.npy,177.7851,22.342867,15.738381,2592,0.281
empty_00092.npy,176.8154,21.682217,15.424104,2593,0.284
empty_00093.npy,176.0331,22.163469,15.579564,2592,0.289
empty_00094.npy,171.5852,21.573950,15.248403,2596,0.336
empty_00095.npy,174.0498,22.400620,15.636167,2598,0.283
empty_00096.npy,174.1040,22.378977,15.822388,2590,0.285
empty_00097.npy,179.8535,22.346508,15.649053,2598,0.278
empty_00098.npy,177.3843,22.009619,15.509423,2590,0.280
empty_00099.npy,171.3523,22.367710,15.581195,2596,0.289
